                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 0.9062,                0.57891,                 1.0894,                 0.7138,                0.45017,                0.49455,                0.35358,                 1.0236,                 0.7833,                 1.1545,             3.8641e-05,             3.8641e-05,             3.8641e-05
                    148,                0.87135,                0.56479,                  1.075,                0.72109,                0.45248,                0.49403,                0.35424,                 1.0141,                0.78138,                 1.1539,             3.5303e-05,             3.5303e-05,             3.5303e-05
                    149,                0.88895,                0.57584,                 1.0692,                0.73611,                0.44813,                0.49495,                0.35426,                 1.0166,                0.77933,                 1.1536,             3.1965e-05,             3.1965e-05,             3.1965e-05
                    150,                0.89534,                 0.5648,                 1.0666,                0.72869,                0.44975,                0.49512,                0.35415,                   1.02,                0.77866,                 1.1525,             3.1795e-05,             3.1795e-05,             3.1795e-05
                    151,                0.88784,                0.56608,                 1.0751,                0.73614,                0.45203,                0.49712,                0.35669,                 1.0141,                0.77583,                 1.1523,             2.8478e-05,             2.8478e-05,             2.8478e-05
                    152,                0.88738,                0.55999,                 1.0777,                0.74107,                0.45213,                0.49817,                0.35586,                 1.0167,                0.77475,                 1.1524,             2.5161e-05,             2.5161e-05,             2.5161e-05
                    153,                0.90721,                0.59222,                 1.0677,                0.73711,                0.45402,                0.49768,                0.35695,                 1.0155,                0.77405,                 1.1533,             2.5035e-05,             2.5035e-05,             2.5035e-05
                    154,                0.89312,                0.58614,                 1.0785,                0.73608,                0.45565,                0.49909,                0.35791,                 1.0142,                0.77321,                 1.1539,             2.1739e-05,             2.1739e-05,             2.1739e-05
                    155,                0.90155,                0.57079,                  1.072,                0.73191,                0.45508,                0.49775,                0.35671,                  1.015,                0.77418,                 1.1551,             1.8443e-05,             1.8443e-05,             1.8443e-05
                    156,                0.88216,                 0.5688,                 1.0705,                0.73426,                0.45487,                0.49837,                0.35665,                  1.016,                0.77443,                 1.1547,              1.836e-05,              1.836e-05,              1.836e-05
                    157,                 0.8757,                0.55417,                 1.0766,                 0.7296,                0.45666,                0.49886,                 0.3578,                  1.011,                0.77196,                 1.1515,             1.5085e-05,             1.5085e-05,             1.5085e-05
                    158,                0.87549,                0.55733,                 1.0807,                 0.7242,                0.45794,                0.49891,                0.35776,                 1.0103,                 0.7708,                  1.151,              1.181e-05,              1.181e-05,              1.181e-05
                    159,                0.87171,                0.55139,                 1.0977,                0.72908,                0.45747,                0.50026,                0.35884,                 1.0111,                0.77142,                 1.1508,             8.5351e-06,             8.5351e-06,             8.5351e-06
