                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                  1.404,                0.97888,                 1.2867,                 0.5829,                0.34518,                 0.3603,                0.23224,                  1.391,                  1.107,                 1.3655,             0.00016298,             0.00016298,             0.00016298
                    147,                 1.3973,                0.99618,                 1.3006,                0.61498,                0.35061,                0.36429,                0.23627,                 1.3954,                 1.0993,                 1.3409,             0.00016048,             0.00016048,             0.00016048
                    148,                 1.3781,                0.97345,                  1.289,                0.61343,                0.34264,                  0.361,                0.23311,                 1.3929,                 1.0983,                 1.3648,             0.00015798,             0.00015798,             0.00015798
                    149,                 1.3455,                0.96775,                 1.2948,                 0.5891,                0.35308,                0.36733,                0.23594,                 1.3954,                 1.0929,                 1.3499,             0.00015547,             0.00015547,             0.00015547
                    150,                  1.379,                0.96544,                 1.2867,                0.59495,                0.34558,                0.36167,                0.23305,                 1.3924,                 1.1239,                 1.3591,             0.00015297,             0.00015297,             0.00015297
                    151,                 1.3709,                0.97558,                 1.2757,                0.58864,                0.34244,                0.36097,                0.23403,                 1.3884,                  1.099,                  1.346,             0.00015047,             0.00015047,             0.00015047
                    152,                 1.3669,                0.95822,                 1.2799,                0.60912,                0.34433,                 0.3606,                0.23392,                  1.381,                 1.0948,                 1.3687,             0.00014796,             0.00014796,             0.00014796
                    153,                  1.392,                0.97388,                 1.2959,                0.62465,                 0.3397,                0.36258,                0.23471,                 1.3877,                 1.0875,                 1.3488,             0.00014546,             0.00014546,             0.00014546
                    154,                 1.3629,                 0.9641,                 1.2908,                0.62788,                 0.3438,                0.36475,                0.23637,                 1.3838,                 1.1058,                 1.3518,             0.00014296,             0.00014296,             0.00014296
                    155,                 1.3798,                0.96335,                 1.2776,                0.64181,                0.33592,                0.36529,                0.23779,                 1.3852,                 1.1067,                 1.3455,             0.00014045,             0.00014045,             0.00014045
                    156,                 1.3621,                0.96133,                 1.3035,                  0.619,                0.34595,                0.36415,                0.23603,                 1.3834,                 1.0998,                 1.3433,             0.00013795,             0.00013795,             0.00013795
                    157,                 1.3812,                0.96107,                 1.2842,                0.59123,                 0.3479,                0.36643,                0.23798,                 1.3841,                 1.0867,                 1.3485,             0.00013544,             0.00013544,             0.00013544
                    158,                 1.3492,                0.95716,                 1.2755,                0.66505,                0.33404,                0.36488,                0.23784,                 1.3711,                 1.0809,                 1.3456,             0.00013294,             0.00013294,             0.00013294
                    159,                 1.3625,                 0.9549,                 1.2804,                0.58563,                0.33644,                0.36256,                0.23653,                 1.3762,                 1.0896,                 1.3433,             0.00013044,             0.00013044,             0.00013044
                    160,                 1.3255,                0.94237,                 1.2658,                0.58678,                0.34677,                 0.3662,                0.23839,                 1.3689,                 1.0725,                 1.3502,             0.00012793,             0.00012793,             0.00012793
                    161,                 1.3422,                0.93735,                  1.274,                0.66525,                0.33424,                0.36707,                 0.2379,                 1.3737,                 1.0902,                 1.3502,             0.00012543,             0.00012543,             0.00012543
                    162,                 1.3746,                0.95709,                 1.2537,                0.57417,                0.35299,                0.36716,                0.23832,                 1.3737,                 1.0793,                 1.3476,             0.00012293,             0.00012293,             0.00012293
                    163,                 1.3768,                0.97196,                  1.277,                0.63635,                0.34078,                 0.3649,                0.23737,                  1.383,                 1.0831,                 1.3595,             0.00012042,             0.00012042,             0.00012042
                    164,                 1.3691,                0.97522,                 1.2967,                0.60804,                0.35771,                0.37052,                0.24094,                 1.3748,                  1.083,                 1.3659,             0.00011792,             0.00011792,             0.00011792
                    165,                 1.3444,                0.94129,                 1.2902,                0.61752,                0.34137,                0.36897,                 0.2391,                 1.3724,                 1.0824,                 1.3521,             0.00011542,             0.00011542,             0.00011542
                    166,                 1.3544,                0.95348,                 1.2749,                0.64809,                0.34065,                0.36589,                0.23751,                 1.3677,                 1.0804,                 1.3471,             0.00011291,             0.00011291,             0.00011291
                    167,                  1.329,                0.93128,                 1.2748,                  0.641,                0.35601,                0.36789,                0.23835,                  1.373,                  1.095,                 1.3418,             0.00011041,             0.00011041,             0.00011041
                    168,                 1.3479,                 0.9438,                 1.2608,                0.60823,                0.35676,                0.36972,                0.24102,                  1.359,                 1.0724,                 1.3458,             0.00010791,             0.00010791,             0.00010791
                    169,                 1.3272,                0.92933,                 1.2752,                0.65285,                0.34422,                0.36944,                0.24065,                 1.3675,                 1.0825,                 1.3563,              0.0001054,              0.0001054,              0.0001054
                    170,                 1.3639,                0.96245,                 1.2758,                0.64085,                0.33927,                0.36359,                0.23766,                 1.3699,                 1.0897,                 1.3568,              0.0001029,              0.0001029,              0.0001029
                    171,                 1.3247,                0.93169,                 1.2575,                 0.5748,                0.34895,                0.36812,                0.24128,                 1.3679,                 1.0789,                  1.351,              0.0001004,              0.0001004,              0.0001004
                    172,                 1.3161,                0.93865,                 1.2648,                0.60869,                0.35301,                0.37232,                 0.2421,                 1.3636,                 1.0773,                 1.3479,             9.7892e-05,             9.7892e-05,             9.7892e-05
                    173,                 1.3927,                 1.1005,                 1.2991,                0.59968,                0.34784,                 0.3684,                0.23926,                 1.3711,                 1.0849,                 1.3438,             9.5388e-05,             9.5388e-05,             9.5388e-05
                    174,                 1.3346,                0.95489,                 1.2692,                0.62632,                0.34506,                  0.369,                0.24104,                  1.358,                 1.0708,                 1.3544,             9.2885e-05,             9.2885e-05,             9.2885e-05
                    175,                  1.323,                0.92856,                 1.2588,                0.58886,                0.34444,                0.36804,                 0.2415,                 1.3678,                 1.0778,                 1.3463,             9.0381e-05,             9.0381e-05,             9.0381e-05
                    176,                 1.3426,                0.93505,                 1.2801,                0.60237,                0.34804,                 0.3693,                0.24051,                  1.373,                 1.0887,                 1.3466,             8.7877e-05,             8.7877e-05,             8.7877e-05
                    177,                  1.343,                0.92753,                 1.2725,                0.63497,                0.33986,                 0.3661,                0.23862,                 1.3611,                 1.0777,                 1.3477,             8.5374e-05,             8.5374e-05,             8.5374e-05
                    178,                 1.3555,                 0.9429,                 1.2639,                0.61825,                0.34796,                 0.3695,                0.23984,                  1.366,                 1.0744,                 1.3404,              8.287e-05,              8.287e-05,              8.287e-05
                    179,                 1.3249,                0.93134,                 1.2634,                0.64833,                0.34129,                0.36889,                0.24022,                 1.3586,                 1.0747,                 1.3476,             8.0367e-05,             8.0367e-05,             8.0367e-05
                    180,                 1.3277,                0.93836,                 1.2734,                0.61185,                 0.3424,                0.36655,                0.23862,                 1.3606,                 1.0764,                 1.3374,             7.7863e-05,             7.7863e-05,             7.7863e-05
                    181,                 1.3295,                0.92304,                 1.2464,                0.60886,                0.34227,                0.36701,                 0.2391,                 1.3637,                  1.072,                 1.3391,              7.536e-05,              7.536e-05,              7.536e-05
                    182,                 1.3323,                0.92974,                 1.2616,                0.63011,                 0.3419,                0.36953,                0.24168,                 1.3624,                 1.0741,                 1.3456,             7.2856e-05,             7.2856e-05,             7.2856e-05
                    183,                 1.3153,                 0.9285,                 1.2661,                0.65583,                0.33774,                0.36946,                0.24097,                 1.3565,                 1.0729,                 1.3667,             7.0353e-05,             7.0353e-05,             7.0353e-05
                    184,                  1.335,                0.92927,                 1.2678,                0.70445,                0.32959,                0.36677,                0.24018,                 1.3612,                 1.0751,                 1.3391,             6.7849e-05,             6.7849e-05,             6.7849e-05
                    185,                 1.3335,                0.95237,                 1.2613,                0.66521,                0.33903,                0.36972,                0.24083,                  1.355,                 1.0708,                 1.3416,             6.5345e-05,             6.5345e-05,             6.5345e-05
                    186,                 1.3072,                0.91712,                 1.2825,                  0.617,                 0.3428,                0.36978,                0.24066,                 1.3576,                 1.0775,                 1.3356,             6.2842e-05,             6.2842e-05,             6.2842e-05
                    187,                 1.3239,                0.91306,                 1.2433,                0.65193,                0.33815,                0.37117,                0.24235,                 1.3532,                 1.0707,                  1.352,             6.0338e-05,             6.0338e-05,             6.0338e-05
                    188,                 1.3258,                0.92977,                 1.2811,                 0.6235,                0.34466,                0.37147,                0.24227,                 1.3565,                 1.0671,                  1.335,             5.7835e-05,             5.7835e-05,             5.7835e-05
                    189,                 1.3372,                0.92918,                 1.2569,                0.62879,                0.34374,                0.37178,                0.24268,                 1.3583,                 1.0718,                 1.3318,             5.5331e-05,             5.5331e-05,             5.5331e-05
                    190,                 1.3273,                0.93367,                   1.26,                0.61809,                 0.3521,                0.37257,                0.24432,                 1.3526,                 1.0658,                 1.3314,             5.2828e-05,             5.2828e-05,             5.2828e-05
                    191,                 1.3186,                0.91612,                 1.2629,                0.65476,                0.34566,                0.37086,                 0.2429,                 1.3562,                 1.0711,                 1.3375,             5.0324e-05,             5.0324e-05,             5.0324e-05
                    192,                 1.2895,                0.90307,                  1.263,                0.62723,                0.34351,                0.37137,                0.24303,                  1.356,                 1.0738,                 1.3365,              4.782e-05,              4.782e-05,              4.782e-05
                    193,                 1.3317,                0.93412,                 1.2631,                0.61841,                0.34767,                0.37247,                0.24372,                 1.3511,                 1.0669,                   1.34,             4.5317e-05,             4.5317e-05,             4.5317e-05
                    194,                 1.3155,                0.92469,                 1.2379,                 0.6095,                0.35105,                0.37225,                0.24318,                 1.3474,                 1.0662,                 1.3333,             4.2813e-05,             4.2813e-05,             4.2813e-05
                    195,                  1.328,                0.93292,                  1.285,                0.62436,                0.35063,                0.37325,                0.24362,                 1.3507,                 1.0681,                 1.3291,              4.031e-05,              4.031e-05,              4.031e-05
                    196,                 1.3129,                0.91432,                 1.2583,                0.62961,                0.34568,                0.37478,                0.24465,                 1.3491,                 1.0634,                 1.3452,             3.7806e-05,             3.7806e-05,             3.7806e-05
                    197,                 1.2891,                0.91798,                 1.2696,                0.60128,                 0.3521,                0.37419,                0.24444,                 1.3496,                 1.0632,                 1.3447,             3.5303e-05,             3.5303e-05,             3.5303e-05
                    198,                 1.3076,                0.92259,                 1.2687,                 0.5951,                0.35791,                0.37493,                 0.2447,                 1.3456,                 1.0659,                 1.3373,             3.2799e-05,             3.2799e-05,             3.2799e-05
                    199,                 1.3094,                0.93585,                  1.272,                0.60458,                0.34486,                0.36905,                0.24174,                 1.3575,                 1.0837,                 1.3368,             3.0296e-05,             3.0296e-05,             3.0296e-05
                    200,                 1.2881,                0.91919,                 1.2877,                0.59943,                0.33806,                0.36169,                0.23856,                 1.3601,                 1.0976,                  1.347,             2.7792e-05,             2.7792e-05,             2.7792e-05
                    201,                 1.3403,                0.97459,                 1.3113,                0.58947,                0.34142,                0.36144,                0.23829,                 1.3605,                 1.0964,                 1.3522,             2.5288e-05,             2.5288e-05,             2.5288e-05
                    202,                 1.2815,                0.89538,                 1.3065,                0.63494,                0.33544,                0.36059,                0.23782,                 1.3618,                  1.098,                 1.3407,             2.2785e-05,             2.2785e-05,             2.2785e-05
                    203,                 1.2836,                0.91295,                 1.2802,                0.59268,                0.34295,                0.36188,                0.23878,                 1.3597,                 1.1016,                 1.3373,             2.0281e-05,             2.0281e-05,             2.0281e-05
                    204,                 1.2599,                0.90588,                 1.2659,                0.61678,                 0.3361,                0.36155,                0.23834,                  1.359,                 1.0942,                 1.3469,             1.7778e-05,             1.7778e-05,             1.7778e-05
                    205,                 1.2776,                0.94196,                 1.2999,                0.60698,                0.34221,                0.36233,                0.23843,                   1.36,                  1.093,                 1.3317,             1.5274e-05,             1.5274e-05,             1.5274e-05
                    206,                 1.2606,                0.90366,                 1.2793,                0.60806,                0.34205,                0.36289,                0.23924,                 1.3577,                 1.0902,                 1.3421,             1.2771e-05,             1.2771e-05,             1.2771e-05
                    207,                 1.2948,                0.93397,                 1.3211,                0.60339,                 0.3433,                0.36269,                0.23928,                 1.3573,                 1.0898,                 1.3443,             1.0267e-05,             1.0267e-05,             1.0267e-05
                    208,                 1.2795,                0.89478,                 1.2875,                0.60631,                0.34389,                0.36317,                0.23951,                 1.3562,                 1.0907,                  1.343,             7.7636e-06,             7.7636e-06,             7.7636e-06
